date,season_end_year,home_team,away_team,b365h,b365d,b365a,bbavh,bbavd,bbava,psh,psd,psa,o_h,o_d,o_a,imp_h_raw,imp_d_raw,imp_a_raw,overround,p_home,p_draw,p_away
2017-11-18,2018,Bournemouth,Huddersfield,1.83,3.5,5.25,NA,NA,NA,1.84,3.49,5.23,1.83,3.5,5.25,0.5464480874316939,0.2857142857142857,0.19047619047619047,1.02263856362217,0.5343511450381679,0.2793893129770993,0.18625954198473285
2017-11-18,2018,Burnley,Swansea,2.14,3.2,4,NA,NA,NA,2.13,3.17,4.24,2.14,3.2,4,0.4672897196261682,0.3125,0.25,1.0297897196261683,0.4537719795802609,0.30346001134429945,0.24276800907543958
2017-11-18,2018,Crystal Palace,Everton,2.39,3.25,3.29,NA,NA,NA,2.37,3.3,3.4,2.39,3.25,3.29,0.41841004184100417,0.3076923076923077,0.303951367781155,1.0300537173144668,0.40620215704077406,0.2987148170238308,0.29508302593539515
2017-11-18,2018,Leicester,Man City,9.5,5.75,1.33,NA,NA,NA,9.06,5.89,1.35,9.5,5.75,1.33,0.10526315789473684,0.17391304347826086,0.7518796992481203,1.031055900621118,0.10209258084971465,0.16867469879518074,0.7292327203551047
2017-11-18,2018,Liverpool,Southampton,1.39,5,9,NA,NA,NA,1.41,5.14,8.67,1.39,5,9,0.7194244604316548,0.2,0.1111111111111111,1.030535571542766,0.6981073533974558,0.19407384424449267,0.10781880235805148
2017-11-18,2018,Man United,Newcastle,1.28,5.75,13,NA,NA,NA,1.29,5.7,15,1.28,5.75,13,0.78125,0.17391304347826086,0.07692307692307693,1.0320861204013378,0.7569620253164556,0.16850632911392405,0.07453164556962025
2017-11-18,2018,West Brom,Chelsea,6.5,4,1.61,NA,NA,NA,6.46,4.09,1.61,6.5,4,1.61,0.15384615384615385,0.25,0.6211180124223602,1.024964166268514,0.15009905605407298,0.24391096608786855,0.6059899778580585
2017-11-19,2018,Watford,West Ham,2.1,3.5,3.75,NA,NA,NA,2.13,3.5,3.79,2.1,3.5,3.75,0.47619047619047616,0.2857142857142857,0.26666666666666666,1.0285714285714285,0.46296296296296297,0.2777777777777778,0.2592592592592593
2017-11-20,2018,Brighton,Stoke,2.39,3.2,3.39,NA,NA,NA,2.38,3.16,3.52,2.39,3.2,3.39,0.41841004184100417,0.3125,0.2949852507374631,1.0258952925784672,0.40784868092081766,0.3046119835627357,0.28753933551644667
2017-11-24,2018,West Ham,Leicester,2.7,3.39,2.75,NA,NA,NA,2.74,3.32,2.82,2.7,3.39,2.75,0.37037037037037035,0.2949852507374631,0.36363636363636365,1.0289919847441973,0.3599351363873284,0.28667400243238544,0.35339086118028606
2017-11-25,2018,Crystal Palace,Stoke,2.04,3.5,4,NA,NA,NA,2.08,3.44,4.03,2.04,3.5,4,0.49019607843137253,0.2857142857142857,0.25,1.0259103641456582,0.4778156996587031,0.2784982935153584,0.24368600682593858
2017-11-25,2018,Liverpool,Chelsea,2.14,3.6,3.5,NA,NA,NA,2.12,3.68,3.62,2.14,3.6,3.5,0.4672897196261682,0.2777777777777778,0.2857142857142857,1.0307817831182318,0.45333525221270776,0.2694826221486652,0.277182125638627
2017-11-25,2018,Man United,Brighton,1.19,7,19,NA,NA,NA,1.19,7.42,20.97,1.19,7,19,0.8403361344537815,0.14285714285714285,0.05263157894736842,1.0358248562582928,0.8112724167378309,0.13791631084543124,0.05081127241673783
2017-11-25,2018,Newcastle,Watford,2.2,3.5,3.5,NA,NA,NA,2.18,3.48,3.59,2.2,3.5,3.5,0.45454545454545453,0.2857142857142857,0.2857142857142857,1.0259740259740258,0.4430379746835444,0.2784810126582279,0.2784810126582279
2017-11-25,2018,Swansea,Bournemouth,2.79,3.25,2.79,NA,NA,NA,2.83,3.27,2.77,2.79,3.25,2.79,0.35842293906810035,0.3076923076923077,0.35842293906810035,1.0245381858285085,0.3498385360602798,0.30032292787944026,0.3498385360602798
2017-11-25,2018,Tottenham,West Brom,1.25,6,16,NA,NA,NA,1.27,6.2,14.35,1.25,6,16,0.8,0.16666666666666666,0.0625,1.0291666666666668,0.7773279352226721,0.16194331983805665,0.060728744939271245
2017-11-26,2018,Burnley,Arsenal,6.5,4.5,1.53,NA,NA,NA,5.89,4.47,1.6,6.5,4.5,1.53,0.15384615384615385,0.2222222222222222,0.6535947712418301,1.029663147310206,0.14941406250000003,0.2158203125,0.6347656250000001
2017-11-26,2018,Huddersfield,Man City,17,8,1.18,NA,NA,NA,15.5,8.24,1.2,17,8,1.18,0.058823529411764705,0.125,0.8474576271186441,1.031281156530409,0.057039274924471285,0.12120845921450149,0.8217522658610271
2017-11-26,2018,Southampton,Everton,1.9,3.39,4.75,NA,NA,NA,1.88,3.49,4.98,1.9,3.39,4.75,0.5263157894736842,0.2949852507374631,0.21052631578947367,1.031827356000621,0.5100812518808305,0.2858862473668372,0.20403250075233223
2017-11-28,2018,Brighton,Crystal Palace,2.7,3.1,3,NA,NA,NA,2.68,3.17,3.01,2.7,3.1,3,0.37037037037037035,0.3225806451612903,0.3333333333333333,1.026284348864994,0.3608847497089639,0.31431897555296856,0.3247962747380675
2017-11-28,2018,Leicester,Tottenham,5,3.89,1.75,NA,NA,NA,4.86,3.98,1.78,5,3.89,1.75,0.2,0.2570694087403599,0.5714285714285714,1.0284979801689313,0.19445833035778048,0.249946440048561,0.5555952295936585
2017-11-28,2018,Watford,Man United,5.25,3.89,1.72,NA,NA,NA,5.34,4.05,1.71,5.25,3.89,1.72,0.19047619047619047,0.2570694087403599,0.5813953488372093,1.0289409480537597,0.18511868036399554,0.249838835966832,0.5650424836691724
2017-11-28,2018,West Brom,Newcastle,2.37,3.1,3.5,NA,NA,NA,2.37,3.21,3.49,2.37,3.1,3.5,0.42194092827004215,0.3225806451612903,0.2857142857142857,1.030235859145618,0.4095576022950325,0.31311339272233135,0.2773290049826363
2017-11-29,2018,Arsenal,Huddersfield,1.19,7.5,17,NA,NA,NA,1.23,7.23,14.43,1.19,7.5,17,0.8403361344537815,0.13333333333333333,0.058823529411764705,1.0324929971988794,0.8138903960933263,0.1291372761801411,0.05697232772653283
2017-11-29,2018,Bournemouth,Burnley,2,3.39,4.33,NA,NA,NA,2,3.39,4.47,2,3.39,4.33,0.5,0.2949852507374631,0.23094688221709006,1.0259321329545532,0.48736167231653427,0.2875290102162444,0.22510931746722135
2017-11-29,2018,Chelsea,Swansea,1.18,8,17,NA,NA,NA,1.2,7.85,17.11,1.18,8,17,0.8474576271186441,0.125,0.058823529411764705,1.0312811565304087,0.8217522658610272,0.12120845921450152,0.0570392749244713
2017-11-29,2018,Everton,West Ham,2.37,3.29,3.29,NA,NA,NA,2.33,3.38,3.39,2.37,3.29,3.29,0.42194092827004215,0.303951367781155,0.303951367781155,1.029843663832352,0.40971357409713577,0.29514321295143214,0.29514321295143214
2017-11-29,2018,Man City,Southampton,1.19,8,15,NA,NA,NA,1.2,8.2,15.02,1.19,8,15,0.8403361344537815,0.125,0.06666666666666667,1.0320028011204483,0.814276989889394,0.12112370224604735,0.06459930786455859
2017-11-29,2018,Stoke,Liverpool,6.5,4.5,1.55,NA,NA,NA,6.45,4.69,1.53,6.5,4.5,1.55,0.15384615384615385,0.2222222222222222,0.6451612903225806,1.0212296663909566,0.1506479481641469,0.2176025917926566,0.6317494600431967
2017-12-02,2018,Arsenal,Man United,2.5,3.39,3,NA,NA,NA,2.44,3.42,3.14,2.5,3.39,3,0.4,0.2949852507374631,0.3333333333333333,1.0283185840707965,0.3889845094664372,0.2868617326448652,0.3241537578886976
2017-12-02,2018,Brighton,Liverpool,7.5,4.5,1.5,NA,NA,NA,7.58,4.55,1.5,7.5,4.5,1.5,0.13333333333333333,0.2222222222222222,0.6666666666666666,1.0222222222222221,0.13043478260869565,0.21739130434782608,0.6521739130434783
2017-12-02,2018,Chelsea,Newcastle,1.25,6.5,15,NA,NA,NA,1.26,6.45,14,1.25,6.5,15,0.8,0.15384615384615385,0.06666666666666667,1.0205128205128207,0.7839195979899497,0.1507537688442211,0.06532663316582914
2017-12-02,2018,Everton,Huddersfield,1.72,3.79,5.5,NA,NA,NA,1.72,3.82,5.63,1.72,3.79,5.5,0.5813953488372093,0.2638522427440633,0.18181818181818182,1.0270657733994546,0.5660741151103362,0.256899070709704,0.1770268141799597
2017-12-02,2018,Leicester,Burnley,1.83,3.6,5,NA,NA,NA,1.83,3.64,5.05,1.83,3.6,5,0.5464480874316939,0.2777777777777778,0.2,1.0242258652094718,0.5335230304108126,0.27120754045882983,0.19526942913035747
2017-12-02,2018,Stoke,Swansea,1.95,3.39,4.5,NA,NA,NA,1.96,3.41,4.61,1.95,3.39,4.5,0.5128205128205129,0.2949852507374631,0.2222222222222222,1.0300279857801984,0.4978704655602878,0.286385666030254,0.215743868409458
2017-12-02,2018,Watford,Tottenham,5,4,1.72,NA,NA,NA,5.14,4.18,1.7,5,4,1.72,0.2,0.25,0.5813953488372093,1.0313953488372094,0.1939120631341601,0.2423900789177001,0.5636978579481398
2017-12-02,2018,West Brom,Crystal Palace,2.5,3.2,3.2,NA,NA,NA,2.52,3.17,3.25,2.5,3.2,3.2,0.4,0.3125,0.3125,1.025,0.39024390243902446,0.30487804878048785,0.30487804878048785
2017-12-03,2018,Bournemouth,Southampton,2.89,3.25,2.39,NA,NA,NA,3.16,3.22,2.54,2.89,3.25,2.39,0.3460207612456747,0.3076923076923077,0.41841004184100417,1.0721231107789866,0.3227434963082382,0.2869934474864026,0.39026305620535917
2017-12-03,2018,Man City,West Ham,1.08,11,21,NA,NA,NA,1.12,13,19.5,1.08,11,21,0.9259259259259258,0.09090909090909091,0.047619047619047616,1.0644540644540643,0.8698599186624492,0.08540442837776775,0.0447356529597831
2017-12-09,2018,Burnley,Watford,2.6,3.25,3,NA,NA,NA,2.62,3.26,3.03,2.6,3.25,3,0.3846153846153846,0.3076923076923077,0.3333333333333333,1.0256410256410255,0.375,0.30000000000000004,0.325
2017-12-09,2018,Crystal Palace,Bournemouth,2.04,3.5,4,NA,NA,NA,2.04,3.47,4.16,2.04,3.5,4,0.49019607843137253,0.2857142857142857,0.25,1.0259103641456582,0.4778156996587031,0.2784982935153584,0.24368600682593858
2017-12-09,2018,Huddersfield,Brighton,2.7,3.1,3,NA,NA,NA,2.69,3.02,3.15,2.7,3.1,3,0.37037037037037035,0.3225806451612903,0.3333333333333333,1.026284348864994,0.3608847497089639,0.31431897555296856,0.3247962747380675
2017-12-09,2018,Newcastle,Leicester,2.62,3.29,2.89,NA,NA,NA,2.64,3.32,2.95,2.62,3.29,2.89,0.38167938931297707,0.303951367781155,0.3460207612456747,1.0316515183398067,0.3699692992525205,0.29462600730747834,0.33540469344000123
2017-12-09,2018,Swansea,West Brom,2.7,3.1,3,NA,NA,NA,2.74,3.04,3.08,2.7,3.1,3,0.37037037037037035,0.3225806451612903,0.3333333333333333,1.026284348864994,0.3608847497089639,0.31431897555296856,0.3247962747380675
2017-12-09,2018,Tottenham,Stoke,1.28,6.5,11,NA,NA,NA,1.3,6.24,10.68,1.28,6.5,11,0.78125,0.15384615384615385,0.09090909090909091,1.0260052447552448,0.7614483493077742,0.14994675186368478,0.088604898828541
2017-12-09,2018,West Ham,Chelsea,7.5,4.5,1.5,NA,NA,NA,7.45,4.67,1.49,7.5,4.5,1.5,0.13333333333333333,0.2222222222222222,0.6666666666666666,1.0222222222222221,0.13043478260869565,0.21739130434782608,0.6521739130434783
2017-12-10,2018,Liverpool,Everton,1.3,6,11,NA,NA,NA,1.29,6.28,11.6,1.3,6,11,0.7692307692307692,0.16666666666666666,0.09090909090909091,1.0268065268065267,0.7491486946651532,0.1623155505107832,0.08853575482406358
2017-12-10,2018,Man United,Man City,3.39,3.5,2.25,NA,NA,NA,3.44,3.56,2.23,3.39,3.5,2.25,0.2949852507374631,0.2857142857142857,0.4444444444444444,1.0251439808961933,0.2877500685119211,0.27870649493011784,0.43354343655796107
2017-12-10,2018,Southampton,Arsenal,4,3.75,1.95,NA,NA,NA,3.85,3.79,2.01,4,3.75,1.95,0.25,0.26666666666666666,0.5128205128205129,1.0294871794871794,0.24283935242839355,0.25902864259028646,0.49813200498132015
2017-12-12,2018,Burnley,Stoke,2.29,3.2,3.6,NA,NA,NA,2.3,3.25,3.6,2.29,3.2,3.6,0.4366812227074236,0.3125,0.2777777777777778,1.0269590004852014,0.42521777646537723,0.30429647128303555,0.27048575225158716
2017-12-12,2018,Crystal Palace,Watford,2.29,3.5,3.25,NA,NA,NA,2.29,3.51,3.34,2.29,3.5,3.25,0.4366812227074236,0.2857142857142857,0.3076923076923077,1.030087816114017,0.4239262088884748,0.2773688623870306,0.29870492872449456
2017-12-12,2018,Huddersfield,Chelsea,9,4.5,1.44,NA,NA,NA,8.36,4.68,1.46,9,4.5,1.44,0.1111111111111111,0.2222222222222222,0.6944444444444444,1.0277777777777777,0.10810810810810811,0.21621621621621623,0.6756756756756758
2017-12-13,2018,Liverpool,West Brom,1.22,7,15,NA,NA,NA,1.23,7.25,14.75,1.22,7,15,0.819672131147541,0.14285714285714285,0.06666666666666667,1.0291959406713505,0.7964199029126214,0.13880461165048544,0.06477548543689321
2017-12-13,2018,Man United,Bournemouth,1.28,6,12,NA,NA,NA,1.29,6.26,11.64,1.28,6,12,0.78125,0.16666666666666666,0.08333333333333333,1.03125,0.7575757575757576,0.1616161616161616,0.0808080808080808
2017-12-13,2018,Newcastle,Everton,2.39,3.29,3.25,NA,NA,NA,2.41,3.29,3.32,2.39,3.29,3.25,0.41841004184100417,0.303951367781155,0.3076923076923077,1.0300537173144668,0.40620215704077406,0.29508302593539515,0.2987148170238308
2017-12-13,2018,Southampton,Leicester,2.1,3.39,3.89,NA,NA,NA,2.1,3.45,3.95,2.1,3.39,3.89,0.47619047619047616,0.2949852507374631,0.2570694087403599,1.0282451356682993,0.46310987494337147,0.28688222341624786,0.2500079016403805
2017-12-13,2018,Swansea,Man City,15,6.5,1.25,NA,NA,NA,13.5,6.85,1.25,15,6.5,1.25,0.06666666666666667,0.15384615384615385,0.8,1.0205128205128204,0.06532663316582915,0.15075376884422112,0.7839195979899498
2017-12-13,2018,Tottenham,Brighton,1.25,6.5,15,NA,NA,NA,1.25,6.8,13.55,1.25,6.5,15,0.8,0.15384615384615385,0.06666666666666667,1.0205128205128207,0.7839195979899497,0.1507537688442211,0.06532663316582914
2017-12-13,2018,West Ham,Arsenal,5.25,4.2,1.66,NA,NA,NA,5.36,4.44,1.65,5.25,4.2,1.66,0.19047619047619047,0.23809523809523808,0.6024096385542169,1.0309810671256454,0.18475236505286588,0.23094045631608234,0.5843071786310519
2017-12-16,2018,Arsenal,Newcastle,1.25,6.5,14,NA,NA,NA,1.27,6.8,11.75,1.25,6.5,14,0.8,0.15384615384615385,0.07142857142857142,1.0252747252747254,0.780278670953912,0.15005359056806,0.06966773847802786
2017-12-16,2018,Brighton,Burnley,2.62,3,3.2,NA,NA,NA,2.62,2.95,3.34,2.62,3,3.2,0.38167938931297707,0.3333333333333333,0.3125,1.0275127226463103,0.37145952638910384,0.3244079863798174,0.30413248723107883
2017-12-16,2018,Chelsea,Southampton,1.39,5,9,NA,NA,NA,1.41,5.1,8.78,1.39,5,9,0.7194244604316548,0.2,0.1111111111111111,1.030535571542766,0.6981073533974558,0.19407384424449267,0.10781880235805148
2017-12-16,2018,Leicester,Crystal Palace,1.89,3.6,4.5,NA,NA,NA,1.88,3.7,4.55,1.89,3.6,4.5,0.5291005291005292,0.2777777777777778,0.2222222222222222,1.0291005291005293,0.5141388174807198,0.26992287917737784,0.21593830334190225
2017-12-16,2018,Man City,Tottenham,1.55,4.59,6,NA,NA,NA,1.57,4.6,6,1.55,4.59,6,0.6451612903225806,0.2178649237472767,0.16666666666666666,1.029692880736524,0.6265570078148995,0.21158243183291814,0.16186056035218235
2017-12-16,2018,Stoke,West Ham,2.29,3.29,3.5,NA,NA,NA,2.31,3.35,3.46,2.29,3.29,3.5,0.4366812227074236,0.303951367781155,0.2857142857142857,1.0263468762028642,0.4254713809068102,0.2961487727284484,0.2783798463647415
2017-12-16,2018,Watford,Huddersfield,1.8,3.75,5,NA,NA,NA,1.79,3.78,5.08,1.8,3.75,5,0.5555555555555556,0.26666666666666666,0.2,1.0222222222222221,0.5434782608695653,0.2608695652173913,0.19565217391304351
2017-12-17,2018,Bournemouth,Liverpool,6.5,4.5,1.53,NA,NA,NA,6.65,4.81,1.51,6.5,4.5,1.53,0.15384615384615385,0.2222222222222222,0.6535947712418301,1.029663147310206,0.14941406250000003,0.2158203125,0.6347656250000001
2017-12-17,2018,West Brom,Man United,6.5,4,1.6,NA,NA,NA,6.35,4.09,1.62,6.5,4,1.6,0.15384615384615385,0.25,0.625,1.0288461538461537,0.14953271028037385,0.2429906542056075,0.6074766355140188
2017-12-18,2018,Everton,Swansea,1.72,3.75,5.5,NA,NA,NA,1.78,3.64,5.48,1.72,3.75,5.5,0.5813953488372093,0.26666666666666666,0.18181818181818182,1.029880197322058,0.5645271657314903,0.25892979334884353,0.17654304091966605
2017-12-22,2018,Arsenal,Liverpool,2.54,3.6,2.79,NA,NA,NA,2.51,3.71,2.84,2.54,3.6,2.79,0.39370078740157477,0.2777777777777778,0.35842293906810035,1.0299015042474529,0.3822703295197643,0.26971295471672263,0.34801671576351306
2017-12-23,2018,Brighton,Watford,2.62,3.2,3,NA,NA,NA,2.67,3.2,3,2.62,3.2,3,0.38167938931297707,0.3125,0.3333333333333333,1.0275127226463103,0.37145952638910384,0.30413248723107883,0.3244079863798174
2017-12-23,2018,Burnley,Tottenham,7,4.2,1.55,NA,NA,NA,7.05,4.35,1.54,7,4.2,1.55,0.14285714285714285,0.23809523809523808,0.6451612903225806,1.0261136712749614,0.13922155688622756,0.2320359281437126,0.62874251497006
2017-12-23,2018,Everton,Chelsea,6,3.89,1.66,NA,NA,NA,5.96,3.98,1.67,6,3.89,1.66,0.16666666666666666,0.2570694087403599,0.6024096385542169,1.0261457139612435,0.16242007777168524,0.2505194001619824,0.5870605220663323
2017-12-23,2018,Leicester,Man United,4.5,3.6,1.9,NA,NA,NA,4.4,3.71,1.91,4.5,3.6,1.9,0.2222222222222222,0.2777777777777778,0.5263157894736842,1.026315789473684,0.21652421652421655,0.27065527065527073,0.5128205128205129
2017-12-23,2018,Man City,Bournemouth,1.12,11,23,NA,NA,NA,1.11,12.57,23.05,1.12,11,23,0.8928571428571428,0.09090909090909091,0.043478260869565216,1.027244494635799,0.869176858595575,0.08849800742064037,0.04232513398378452
2017-12-23,2018,Southampton,Huddersfield,1.61,3.89,6.5,NA,NA,NA,1.59,4.03,7,1.61,3.89,6.5,0.6211180124223602,0.2570694087403599,0.15384615384615385,1.032033575008874,0.6018389589864065,0.24909016040311424,0.14907088061047916
2017-12-23,2018,Stoke,West Brom,2.29,3.25,3.5,NA,NA,NA,2.34,3.21,3.55,2.29,3.25,3.5,0.4366812227074236,0.3076923076923077,0.2857142857142857,1.030087816114017,0.4239262088884748,0.29870492872449456,0.2773688623870306
2017-12-23,2018,Swansea,Crystal Palace,3.29,3.2,2.45,NA,NA,NA,3.34,3.27,2.41,3.29,3.2,2.45,0.303951367781155,0.3125,0.4081632653061224,1.0246146330872774,0.29664945040392,0.3049927161965303,0.3983578333995497
2017-12-23,2018,West Ham,Newcastle,2.1,3.39,3.89,NA,NA,NA,2.13,3.43,3.86,2.1,3.39,3.89,0.47619047619047616,0.2949852507374631,0.2570694087403599,1.0282451356682993,0.46310987494337147,0.28688222341624786,0.2500079016403805
2017-12-26,2018,Bournemouth,West Ham,2.79,3.29,2.75,NA,NA,NA,2.8,3.25,2.81,2.79,3.29,2.75,0.35842293906810035,0.303951367781155,0.36363636363636365,1.026010670485619,0.3493364634292312,0.296245815491658,0.3544177210791109
2017-12-26,2018,Chelsea,Brighton,1.19,7.5,17,NA,NA,NA,1.21,7.25,17.45,1.19,7.5,17,0.8403361344537815,0.13333333333333333,0.058823529411764705,1.0324929971988794,0.8138903960933263,0.1291372761801411,0.05697232772653283
2017-12-26,2018,Huddersfield,Stoke,2.5,3.2,3.2,NA,NA,NA,2.51,3.27,3.17,2.5,3.2,3.2,0.4,0.3125,0.3125,1.025,0.39024390243902446,0.30487804878048785,0.30487804878048785
2017-12-26,2018,Liverpool,Swansea,1.16,9,19,NA,NA,NA,1.16,9.12,21.04,1.16,9,19,0.8620689655172414,0.1111111111111111,0.05263157894736842,1.0258116555757208,0.8403774326715158,0.10831531354432868,0.05130725378415569
2017-12-26,2018,Man United,Burnley,1.25,6.5,15,NA,NA,NA,1.24,6.67,15.84,1.25,6.5,15,0.8,0.15384615384615385,0.06666666666666667,1.0205128205128207,0.7839195979899497,0.1507537688442211,0.06532663316582914
2017-12-26,2018,Tottenham,Southampton,1.36,5.25,10,NA,NA,NA,1.38,5.43,8.97,1.36,5.25,10,0.7352941176470588,0.19047619047619047,0.1,1.0257703081232492,0.7168214090660842,0.18569087930092845,0.09748771163298746
2017-12-26,2018,Watford,Leicester,2.54,3.5,2.87,NA,NA,NA,2.57,3.47,2.92,2.54,3.5,2.87,0.39370078740157477,0.2857142857142857,0.3484320557491289,1.0278471288649893,0.383034379671151,0.27797352124706387,0.3389920990817852
2017-12-26,2018,West Brom,Everton,2.54,3.2,3.1,NA,NA,NA,2.47,3.22,3.28,2.54,3.2,3.1,0.39370078740157477,0.3125,0.3225806451612903,1.028781432562865,0.3826865211017668,0.30375742612452744,0.31355605277370574
2017-12-27,2018,Newcastle,Man City,13,6.75,1.25,NA,NA,NA,12.6,6.95,1.26,13,6.75,1.25,0.07692307692307693,0.14814814814814814,0.8,1.025071225071225,0.07504168982768206,0.14452473596442467,0.7804335742078933
2017-12-28,2018,Crystal Palace,Arsenal,4.5,4,1.8,NA,NA,NA,4.54,4,1.8,4.5,4,1.8,0.2222222222222222,0.25,0.5555555555555556,1.0277777777777777,0.21621621621621623,0.24324324324324326,0.5405405405405406
2017-12-30,2018,Bournemouth,Everton,2.37,3.29,3.29,NA,NA,NA,2.33,3.38,3.39,2.37,3.29,3.29,0.42194092827004215,0.303951367781155,0.303951367781155,1.029843663832352,0.40971357409713577,0.29514321295143214,0.29514321295143214
2017-12-30,2018,Chelsea,Stoke,1.16,8.5,19,NA,NA,NA,1.18,8.01,20.06,1.16,8.5,19,0.8620689655172414,0.11764705882352941,0.05263157894736842,1.0323476032881393,0.8350568769389864,0.11396070320579109,0.050982419855222325
2017-12-30,2018,Huddersfield,Burnley,2.37,3.1,3.5,NA,NA,NA,2.32,3.16,3.67,2.37,3.1,3.5,0.42194092827004215,0.3225806451612903,0.2857142857142857,1.030235859145618,0.4095576022950325,0.31311339272233135,0.2773290049826363
2017-12-30,2018,Liverpool,Leicester,1.3,6,11,NA,NA,NA,1.32,6.27,9.97,1.3,6,11,0.7692307692307692,0.16666666666666666,0.09090909090909091,1.0268065268065267,0.7491486946651532,0.1623155505107832,0.08853575482406358
2017-12-30,2018,Man United,Southampton,1.36,5.5,9,NA,NA,NA,1.36,5.35,10.1,1.36,5.5,9,0.7352941176470588,0.18181818181818182,0.1111111111111111,1.0282234105763517,0.7151112395261485,0.17682750650101128,0.10806125397284022
2017-12-30,2018,Newcastle,Brighton,2.14,3.2,4,NA,NA,NA,2.15,3.22,4.1,2.14,3.2,4,0.4672897196261682,0.3125,0.25,1.0297897196261683,0.4537719795802609,0.30346001134429945,0.24276800907543958
2017-12-30,2018,Watford,Swansea,1.66,3.79,6,NA,NA,NA,1.7,3.85,5.81,1.66,3.79,6,0.6024096385542169,0.2638522427440633,0.16666666666666666,1.032928547964947,0.5832055273727026,0.25544094338751616,0.16135352923978105
2017-12-31,2018,Crystal Palace,Man City,11,6.5,1.28,NA,NA,NA,12.96,6.73,1.26,11,6.5,1.28,0.09090909090909091,0.15384615384615385,0.78125,1.0260052447552448,0.088604898828541,0.14994675186368478,0.7614483493077742
2017-12-31,2018,West Brom,Arsenal,5,4,1.72,NA,NA,NA,5.39,4.06,1.7,5,4,1.72,0.2,0.25,0.5813953488372093,1.0313953488372094,0.1939120631341601,0.2423900789177001,0.5636978579481398
2018-01-01,2018,Brighton,Bournemouth,2.37,3.2,3.39,NA,NA,NA,2.46,3.11,3.44,2.37,3.2,3.39,0.42194092827004215,0.3125,0.2949852507374631,1.0294261790075052,0.4098797338502171,0.30356717788281706,0.28655308826696596
2018-01-01,2018,Burnley,Liverpool,7.5,4.5,1.5,NA,NA,NA,7.31,4.45,1.52,7.5,4.5,1.5,0.13333333333333333,0.2222222222222222,0.6666666666666666,1.0222222222222221,0.13043478260869565,0.21739130434782608,0.6521739130434783
2018-01-01,2018,Everton,Man United,5.5,3.5,1.8,NA,NA,NA,5.49,3.59,1.79,5.5,3.5,1.8,0.18181818181818182,0.2857142857142857,0.5555555555555556,1.023088023088023,0.1777150916784203,0.27926657263751764,0.5430183356840621
